[Sep 18 10:24:48.361]  INFO app: Start server_ip=154.12.235.41
[Sep 18 10:30:17.723]  INFO app: ticket already exists act-txid=b3418d387748f654b3fd3895dd245a7520538b299d073989116f21d42b596817 reg-txid=9a792f3260b537d07919d04fc5b32bd1665eeec254d017a9b5f8a983e40df3f1 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.723]  INFO app: Found sense activation ticket height=297176 server_ip=154.12.235.41 txid=4b25b7e09765375d0291dfd94e70d8636579cc011418b074674890138d8c78dd
[Sep 18 10:30:17.726]  INFO app: Found valid sense activation ticket act-txid=4b25b7e09765375d0291dfd94e70d8636579cc011418b074674890138d8c78dd height=297176 reg-txid=0c53de38f85fca432b8f908ea05028db15c6f34bb9bf158ccb81558e887f7852 server_ip=154.12.235.41
[Sep 18 10:30:17.731]  INFO app: ticket already exists act-txid=4b25b7e09765375d0291dfd94e70d8636579cc011418b074674890138d8c78dd reg-txid=0c53de38f85fca432b8f908ea05028db15c6f34bb9bf158ccb81558e887f7852 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.731]  INFO app: Found sense activation ticket height=297177 server_ip=154.12.235.41 txid=96fd8324c66fee5e7e2f515454b2caba3d096eef207781956c54ab820a5688fc
[Sep 18 10:30:17.733]  INFO app: Found valid sense activation ticket act-txid=96fd8324c66fee5e7e2f515454b2caba3d096eef207781956c54ab820a5688fc height=297177 reg-txid=808e6efa6fcd7c776ca91ea7ad925a3aade0e431ac131752abca34e4e78d0973 server_ip=154.12.235.41
[Sep 18 10:30:17.738]  INFO app: ticket already exists act-txid=96fd8324c66fee5e7e2f515454b2caba3d096eef207781956c54ab820a5688fc reg-txid=808e6efa6fcd7c776ca91ea7ad925a3aade0e431ac131752abca34e4e78d0973 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.738]  INFO app: Found sense activation ticket height=297178 server_ip=154.12.235.41 txid=4ee5925c1842b95e4718ec529fd247b1257a6e329a89c1382a6c5d395d7f9f0b
[Sep 18 10:30:17.741]  INFO app: Found sense activation ticket height=297178 server_ip=154.12.235.41 txid=429ba151cd1e873cfe3d7f7d405debe8254a4e8229b62cda7dccbcb8bd6ffcd1
[Sep 18 10:30:17.743]  INFO app: Found valid sense activation ticket act-txid=429ba151cd1e873cfe3d7f7d405debe8254a4e8229b62cda7dccbcb8bd6ffcd1 height=297178 reg-txid=4e4cbf0ee3da04b1a32796990e0e40273e34a952412ffddfd25b7612876a7b43 server_ip=154.12.235.41
[Sep 18 10:30:17.747]  INFO app: ticket already exists act-txid=429ba151cd1e873cfe3d7f7d405debe8254a4e8229b62cda7dccbcb8bd6ffcd1 reg-txid=4e4cbf0ee3da04b1a32796990e0e40273e34a952412ffddfd25b7612876a7b43 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.747]  INFO app: Found sense activation ticket height=297194 server_ip=154.12.235.41 txid=5dc725a26a0be910e154808b6ec6700d2c9ee81cad42368d159a4f35d64c140e
[Sep 18 10:30:17.749]  INFO app: Found valid sense activation ticket act-txid=5dc725a26a0be910e154808b6ec6700d2c9ee81cad42368d159a4f35d64c140e height=297194 reg-txid=bc655e868ce4e55e56aa263322386bfcf82e52aed8d7f729d3064e683a286be4 server_ip=154.12.235.41
[Sep 18 10:30:17.754]  INFO app: ticket already exists act-txid=5dc725a26a0be910e154808b6ec6700d2c9ee81cad42368d159a4f35d64c140e reg-txid=bc655e868ce4e55e56aa263322386bfcf82e52aed8d7f729d3064e683a286be4 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.754]  INFO app: Found sense activation ticket height=297194 server_ip=154.12.235.41 txid=0bfef6e31fadeac0cd361b8bc816eeb4aae4b134af4e2e4450e13ace7430196d
[Sep 18 10:30:17.757]  INFO app: Found valid sense activation ticket act-txid=0bfef6e31fadeac0cd361b8bc816eeb4aae4b134af4e2e4450e13ace7430196d height=297194 reg-txid=a9df8226da45cc2d298e66122c6e8c4859e84e0aff39fca51290cafc1e20ee54 server_ip=154.12.235.41
[Sep 18 10:30:17.762]  INFO app: ticket already exists act-txid=0bfef6e31fadeac0cd361b8bc816eeb4aae4b134af4e2e4450e13ace7430196d reg-txid=a9df8226da45cc2d298e66122c6e8c4859e84e0aff39fca51290cafc1e20ee54 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.762]  INFO app: Found sense activation ticket height=297195 server_ip=154.12.235.41 txid=3c5aa561ae0e45195f4dd99130d26cecab8595826d973f650b6b24ff0d98a7bf
[Sep 18 10:30:17.765]  INFO app: Found valid sense activation ticket act-txid=3c5aa561ae0e45195f4dd99130d26cecab8595826d973f650b6b24ff0d98a7bf height=297195 reg-txid=f40a264becb9efbaa57a53aec6ea686ed9072f08d9aa8d926f719e27e564ac44 server_ip=154.12.235.41
[Sep 18 10:30:17.769]  INFO app: ticket already exists act-txid=3c5aa561ae0e45195f4dd99130d26cecab8595826d973f650b6b24ff0d98a7bf reg-txid=f40a264becb9efbaa57a53aec6ea686ed9072f08d9aa8d926f719e27e564ac44 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.769]  INFO app: Found sense activation ticket height=297195 server_ip=154.12.235.41 txid=1aca3d147c676b7a78fab5a764ba5e3c53fc09f8981d72f1a20d9c81cc702048
[Sep 18 10:30:17.778]  INFO app: Found sense activation ticket height=297196 server_ip=154.12.235.41 txid=575eecd66a27a5e9f6b915018b12bf9ceaf48e57dc713fba3bf95f44265addbb
[Sep 18 10:30:17.781]  INFO app: Found sense activation ticket height=297200 server_ip=154.12.235.41 txid=8d17f82745e22c20c4feb2a21b50449132a79271864e9ae4be674924b768193b
[Sep 18 10:30:17.783]  INFO app: Found sense activation ticket height=297214 server_ip=154.12.235.41 txid=4f3c978adbcacf363f631c1a1e30fb3f275fee32ddcf8743aa8f67600d0c968b
[Sep 18 10:30:17.784]  INFO app: Found valid sense activation ticket act-txid=4f3c978adbcacf363f631c1a1e30fb3f275fee32ddcf8743aa8f67600d0c968b height=297214 reg-txid=40e9a079fbad712e999e24b7f7c25e5cde1d541155e62c4223c77279940bba70 server_ip=154.12.235.41
[Sep 18 10:30:17.788]  INFO app: ticket already exists act-txid=4f3c978adbcacf363f631c1a1e30fb3f275fee32ddcf8743aa8f67600d0c968b reg-txid=40e9a079fbad712e999e24b7f7c25e5cde1d541155e62c4223c77279940bba70 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.788]  INFO app: Found sense activation ticket height=297214 server_ip=154.12.235.41 txid=b85f086d37d1071cee21ed3d5d323611124455d671248c5a09381344be3e9c68
[Sep 18 10:30:17.790]  INFO app: Found sense activation ticket height=297234 server_ip=154.12.235.41 txid=60aeabe7aeb333617312118ea51950ce8aa29a359f6f95257e1c158635771063
[Sep 18 10:30:17.793]  INFO app: Found sense activation ticket height=297234 server_ip=154.12.235.41 txid=2fb8fa7a1f9255a182bc414ebee70866690b502f3ab7c64a58356119c7dacb2a
[Sep 18 10:30:17.795]  INFO app: Found valid sense activation ticket act-txid=2fb8fa7a1f9255a182bc414ebee70866690b502f3ab7c64a58356119c7dacb2a height=297234 reg-txid=1c60d716517c5a2e315a041dbb243ef013e655f122d2380f154f47442a36fc17 server_ip=154.12.235.41
[Sep 18 10:30:17.798]  INFO app: ticket already exists act-txid=2fb8fa7a1f9255a182bc414ebee70866690b502f3ab7c64a58356119c7dacb2a reg-txid=1c60d716517c5a2e315a041dbb243ef013e655f122d2380f154f47442a36fc17 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.798]  INFO app: Found sense activation ticket height=297235 server_ip=154.12.235.41 txid=8bf72ca8a6cfb72ae36093ccc7a3358c1ae822298dac198f76c0e4a607c4d77d
[Sep 18 10:30:17.801]  INFO app: Found valid sense activation ticket act-txid=8bf72ca8a6cfb72ae36093ccc7a3358c1ae822298dac198f76c0e4a607c4d77d height=297235 reg-txid=dbf3b2b0fe177bade0a50e3175d7a3ab82742a823471e6988caa135271fc3aa0 server_ip=154.12.235.41
[Sep 18 10:30:17.805]  INFO app: ticket already exists act-txid=8bf72ca8a6cfb72ae36093ccc7a3358c1ae822298dac198f76c0e4a607c4d77d reg-txid=dbf3b2b0fe177bade0a50e3175d7a3ab82742a823471e6988caa135271fc3aa0 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.805]  INFO app: Found sense activation ticket height=297235 server_ip=154.12.235.41 txid=31619f9689582a99d063965d87f1c98cfdf1e7c838abfa0a062894ee4d8c0645
[Sep 18 10:30:17.806]  INFO app: Found sense activation ticket height=297251 server_ip=154.12.235.41 txid=75e3aea4b791c5d77ca40cf599e8131eea4cd04ec42b2ff576c0129b875c8038
[Sep 18 10:30:17.808]  INFO app: Found sense activation ticket height=297269 server_ip=154.12.235.41 txid=1483a43c4ffef4e5c30f4829a61986b8927004eec0426f1cc92cbe2b3ffd198f
[Sep 18 10:30:17.809]  INFO app: Found sense activation ticket height=297269 server_ip=154.12.235.41 txid=8eb2f30f494d04812c5e21281b6bef717e9b767bc1269b8ba5ccc61b811739f3
[Sep 18 10:30:17.811]  INFO app: Found valid sense activation ticket act-txid=8eb2f30f494d04812c5e21281b6bef717e9b767bc1269b8ba5ccc61b811739f3 height=297269 reg-txid=d01da57f39960c5edc9b8d99c2c92007e3a65c879f1974982c2993989a9c655a server_ip=154.12.235.41
[Sep 18 10:30:17.815]  INFO app: ticket already exists act-txid=8eb2f30f494d04812c5e21281b6bef717e9b767bc1269b8ba5ccc61b811739f3 reg-txid=d01da57f39960c5edc9b8d99c2c92007e3a65c879f1974982c2993989a9c655a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.815]  INFO app: Found sense activation ticket height=297269 server_ip=154.12.235.41 txid=ef4d6da758f17dfa1628d6c5099b4f13aba1f1e4cc177c63fde1bd24de6f5dd0
[Sep 18 10:30:17.819]  INFO app: Found sense activation ticket height=297269 server_ip=154.12.235.41 txid=3fb0b32994190fd0d9a8d6274ec7d0786934e9c6a868726dfe2950bada06d78f
[Sep 18 10:30:17.821]  INFO app: Found sense activation ticket height=297270 server_ip=154.12.235.41 txid=d8d2cb57af5d500bce73b0e8106655478e85186185f5d43fc9f8e029ba3ad47b
[Sep 18 10:30:17.823]  INFO app: Found sense activation ticket height=297270 server_ip=154.12.235.41 txid=5acf7dea88e5260ee1348cfc3c2c02be4b083fb8944d6ee8f5bdfd09b3496f64
[Sep 18 10:30:17.825]  INFO app: Found valid sense activation ticket act-txid=5acf7dea88e5260ee1348cfc3c2c02be4b083fb8944d6ee8f5bdfd09b3496f64 height=297270 reg-txid=df25af9609b7595bc6ac10141729b597d83ada0fd5c2f3875a73fae62d3a368f server_ip=154.12.235.41
[Sep 18 10:30:17.828]  INFO app: ticket already exists act-txid=5acf7dea88e5260ee1348cfc3c2c02be4b083fb8944d6ee8f5bdfd09b3496f64 reg-txid=df25af9609b7595bc6ac10141729b597d83ada0fd5c2f3875a73fae62d3a368f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.828]  INFO app: Found sense activation ticket height=297271 server_ip=154.12.235.41 txid=a329b65845d5f38921f9610828f13136ea1cca61834180870d64fa04268e0b8f
[Sep 18 10:30:17.830]  INFO app: Found sense activation ticket height=297271 server_ip=154.12.235.41 txid=f8957c58496a97c1834b9e4ae2fbbd0f0accaa7e6480f9031b12cdc03451d1a5
[Sep 18 10:30:17.832]  INFO app: Found sense activation ticket height=297274 server_ip=154.12.235.41 txid=14b6d4d19aefffe6f796543861ec450f10b5bf30371c816971fd20e0262543c3
[Sep 18 10:30:17.834]  INFO app: Found valid sense activation ticket act-txid=14b6d4d19aefffe6f796543861ec450f10b5bf30371c816971fd20e0262543c3 height=297274 reg-txid=bab4e3ad4e6785e9c4e2b52291cff4f7d01dcded746fd92e0142394b2fafd546 server_ip=154.12.235.41
[Sep 18 10:30:17.837]  INFO app: ticket already exists act-txid=14b6d4d19aefffe6f796543861ec450f10b5bf30371c816971fd20e0262543c3 reg-txid=bab4e3ad4e6785e9c4e2b52291cff4f7d01dcded746fd92e0142394b2fafd546 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.837]  INFO app: Found sense activation ticket height=297275 server_ip=154.12.235.41 txid=1893667c678e5efd9be5c15fb010ad8f9cebd98e5607c34cff9d3cf8d4f65087
[Sep 18 10:30:17.839]  INFO app: Found valid sense activation ticket act-txid=1893667c678e5efd9be5c15fb010ad8f9cebd98e5607c34cff9d3cf8d4f65087 height=297275 reg-txid=46d1a04c3c5aec639dca69131b50a0b5599dcf33b4b27456b452ed84f6d68ef0 server_ip=154.12.235.41
[Sep 18 10:30:17.843]  INFO app: ticket already exists act-txid=1893667c678e5efd9be5c15fb010ad8f9cebd98e5607c34cff9d3cf8d4f65087 reg-txid=46d1a04c3c5aec639dca69131b50a0b5599dcf33b4b27456b452ed84f6d68ef0 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.843]  INFO app: Found sense activation ticket height=297275 server_ip=154.12.235.41 txid=cb21c5ec89b4d661d7f04c2afbaf4556c02f254bcc33ee2a6acaf6eb24a62bde
[Sep 18 10:30:17.847]  INFO app: Found sense activation ticket height=297277 server_ip=154.12.235.41 txid=6ccd63bb490c797d164ed8d969d3758f412e488c9dae57ace7f6acc9c50f1ce8
[Sep 18 10:30:17.849]  INFO app: Found valid sense activation ticket act-txid=6ccd63bb490c797d164ed8d969d3758f412e488c9dae57ace7f6acc9c50f1ce8 height=297277 reg-txid=16993fdf9b71279a776df6b5102f202d56f2118875f8c6cbfe5f3c9c603b3250 server_ip=154.12.235.41
[Sep 18 10:30:17.853]  INFO app: ticket already exists act-txid=6ccd63bb490c797d164ed8d969d3758f412e488c9dae57ace7f6acc9c50f1ce8 reg-txid=16993fdf9b71279a776df6b5102f202d56f2118875f8c6cbfe5f3c9c603b3250 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.853]  INFO app: Found sense activation ticket height=297277 server_ip=154.12.235.41 txid=c1816d4647c8b40ed2f85ee75f055b4b6401a2e488c0410e8da5a9f3b4b5859d
[Sep 18 10:30:17.855]  INFO app: Found sense activation ticket height=297300 server_ip=154.12.235.41 txid=7918335bb4e3cc762d38e143b974891e388264d8e007e3604f6d9c1731796c94
[Sep 18 10:30:17.857]  INFO app: Found valid sense activation ticket act-txid=7918335bb4e3cc762d38e143b974891e388264d8e007e3604f6d9c1731796c94 height=297300 reg-txid=c9941ac63c397409f8716bbf4865ebc896fc84cbbcc7ab167a63381506d23586 server_ip=154.12.235.41
[Sep 18 10:30:17.861]  INFO app: ticket already exists act-txid=7918335bb4e3cc762d38e143b974891e388264d8e007e3604f6d9c1731796c94 reg-txid=c9941ac63c397409f8716bbf4865ebc896fc84cbbcc7ab167a63381506d23586 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.861]  INFO app: Found sense activation ticket height=297301 server_ip=154.12.235.41 txid=5cd5e325a38527feb6ceb082175c60e20ccfc77bcd8595772f15454a80dc9715
[Sep 18 10:30:17.864]  INFO app: Found sense activation ticket height=297301 server_ip=154.12.235.41 txid=eace2682b66fcab60ea995c0d6e88a674340e2ec0db2c954c6ea79b3857523df
[Sep 18 10:30:17.866]  INFO app: Found sense activation ticket height=297303 server_ip=154.12.235.41 txid=3b19bb16b28f34877dbcd6024145622dfb7b4a2344411e30dc37debb85dbb6b5
[Sep 18 10:30:17.868]  INFO app: Found sense activation ticket height=297303 server_ip=154.12.235.41 txid=39f59f0c24f75b1d7b2e1d308e42a7be35c96e15e9408ff8229ce4d7bbaeca15
[Sep 18 10:30:17.870]  INFO app: Found sense activation ticket height=297304 server_ip=154.12.235.41 txid=fd1d61fc0da37571938e08808d5ef27b4ad1b7c5868849ffbc6e894750672c9b
[Sep 18 10:30:17.871]  INFO app: Found valid sense activation ticket act-txid=fd1d61fc0da37571938e08808d5ef27b4ad1b7c5868849ffbc6e894750672c9b height=297304 reg-txid=75fde5865bf9dea980220a9e67cb8d49df93c3e5c298f705fd4d92af44e3446f server_ip=154.12.235.41
[Sep 18 10:30:17.874]  INFO app: ticket already exists act-txid=fd1d61fc0da37571938e08808d5ef27b4ad1b7c5868849ffbc6e894750672c9b reg-txid=75fde5865bf9dea980220a9e67cb8d49df93c3e5c298f705fd4d92af44e3446f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.874]  INFO app: Found sense activation ticket height=297304 server_ip=154.12.235.41 txid=62137fdc8cac9895844cb8f8ee3a666650524d8b88eda8e4d5941b59607ad141
[Sep 18 10:30:17.876]  INFO app: Found valid sense activation ticket act-txid=62137fdc8cac9895844cb8f8ee3a666650524d8b88eda8e4d5941b59607ad141 height=297304 reg-txid=d0b6316111cdc14d58fbaa3d1c062a8d3ed01545d9a27cc7c615fd22610e4de2 server_ip=154.12.235.41
[Sep 18 10:30:17.879]  INFO app: ticket already exists act-txid=62137fdc8cac9895844cb8f8ee3a666650524d8b88eda8e4d5941b59607ad141 reg-txid=d0b6316111cdc14d58fbaa3d1c062a8d3ed01545d9a27cc7c615fd22610e4de2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.879]  INFO app: Found sense activation ticket height=297305 server_ip=154.12.235.41 txid=efad2f16d314de2ed0e1a4fdb267d52b4ef1ee01b242a3a814f41e942356be1f
[Sep 18 10:30:17.881]  INFO app: Found valid sense activation ticket act-txid=efad2f16d314de2ed0e1a4fdb267d52b4ef1ee01b242a3a814f41e942356be1f height=297305 reg-txid=5ca8f6f972dcce06997e7015e8d0211849a070b8723d1214aa4e3ed123266026 server_ip=154.12.235.41
[Sep 18 10:30:17.885]  INFO app: ticket already exists act-txid=efad2f16d314de2ed0e1a4fdb267d52b4ef1ee01b242a3a814f41e942356be1f reg-txid=5ca8f6f972dcce06997e7015e8d0211849a070b8723d1214aa4e3ed123266026 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.885]  INFO app: Found sense activation ticket height=297305 server_ip=154.12.235.41 txid=643d464f71870629d9e30c32ca3b9857eca426920783889844fcf5e6cfaeda04
[Sep 18 10:30:17.887]  INFO app: Found valid sense activation ticket act-txid=643d464f71870629d9e30c32ca3b9857eca426920783889844fcf5e6cfaeda04 height=297305 reg-txid=f8687a476c5caeb6a6cd731c1098eae75df74952f120463bd108d86adb9ae67b server_ip=154.12.235.41
[Sep 18 10:30:17.890]  INFO app: ticket already exists act-txid=643d464f71870629d9e30c32ca3b9857eca426920783889844fcf5e6cfaeda04 reg-txid=f8687a476c5caeb6a6cd731c1098eae75df74952f120463bd108d86adb9ae67b server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.890]  INFO app: Found sense activation ticket height=297305 server_ip=154.12.235.41 txid=da39d79b3b4072ec6cab09b66c25cd98613794b1557036f7b340b1514a9063aa
[Sep 18 10:30:17.892]  INFO app: Found valid sense activation ticket act-txid=da39d79b3b4072ec6cab09b66c25cd98613794b1557036f7b340b1514a9063aa height=297305 reg-txid=4e88ac5766af892fda0fcd36f810def9725411f472859575e2d8aa8f1839422a server_ip=154.12.235.41
[Sep 18 10:30:17.896]  INFO app: ticket already exists act-txid=da39d79b3b4072ec6cab09b66c25cd98613794b1557036f7b340b1514a9063aa reg-txid=4e88ac5766af892fda0fcd36f810def9725411f472859575e2d8aa8f1839422a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.896]  INFO app: Found sense activation ticket height=297306 server_ip=154.12.235.41 txid=b4bfbe52fc9fdcd4dc221e522832f10af5e46eb8f855a0ed7efa216d7d3be875
[Sep 18 10:30:17.899]  INFO app: Found sense activation ticket height=297306 server_ip=154.12.235.41 txid=05b684dc762463f34fd805e3332e13d66c91def4b18cd599d8a090c59064ba5a
[Sep 18 10:30:17.902]  INFO app: Found valid sense activation ticket act-txid=05b684dc762463f34fd805e3332e13d66c91def4b18cd599d8a090c59064ba5a height=297306 reg-txid=cdd6096dac1c547a69555692cc3ae4d7eac688b1b24400b2f3552daf9f6ef727 server_ip=154.12.235.41
[Sep 18 10:30:17.909]  INFO app: ticket already exists act-txid=05b684dc762463f34fd805e3332e13d66c91def4b18cd599d8a090c59064ba5a reg-txid=cdd6096dac1c547a69555692cc3ae4d7eac688b1b24400b2f3552daf9f6ef727 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.909]  INFO app: Found sense activation ticket height=297315 server_ip=154.12.235.41 txid=1c9960bb939f620b59dcd3e3d84b19a54a2cb6cbd25cf02509532a51ce415004
[Sep 18 10:30:17.911]  INFO app: Found sense activation ticket height=297320 server_ip=154.12.235.41 txid=4624105c6eb15664fe8143b9913c2c2d37511d7788b688df93422aaf0e36b912
[Sep 18 10:30:17.913]  INFO app: Found valid sense activation ticket act-txid=4624105c6eb15664fe8143b9913c2c2d37511d7788b688df93422aaf0e36b912 height=297320 reg-txid=d3a8b7f53f56b0875a187ff98b4dde4812275a9a3e642daf5ef79cd4c482d061 server_ip=154.12.235.41
[Sep 18 10:30:17.916]  INFO app: ticket already exists act-txid=4624105c6eb15664fe8143b9913c2c2d37511d7788b688df93422aaf0e36b912 reg-txid=d3a8b7f53f56b0875a187ff98b4dde4812275a9a3e642daf5ef79cd4c482d061 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.916]  INFO app: Found sense activation ticket height=297320 server_ip=154.12.235.41 txid=8e7b51764a192da2d798881823e90d518c526fbf8f2de5760a0fdf6ea8550da6
[Sep 18 10:30:17.918]  INFO app: Found valid sense activation ticket act-txid=8e7b51764a192da2d798881823e90d518c526fbf8f2de5760a0fdf6ea8550da6 height=297320 reg-txid=cef16250840a283efcca0523dc6f8a565f36c7c7fb3ad29b42a60337936749ac server_ip=154.12.235.41
[Sep 18 10:30:17.920]  INFO app: ticket already exists act-txid=8e7b51764a192da2d798881823e90d518c526fbf8f2de5760a0fdf6ea8550da6 reg-txid=cef16250840a283efcca0523dc6f8a565f36c7c7fb3ad29b42a60337936749ac server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.920]  INFO app: Found sense activation ticket height=297332 server_ip=154.12.235.41 txid=8b35148d1348949ca090ae18cc7e545dc23368aaa39bc001ab03d028947269e2
[Sep 18 10:30:17.922]  INFO app: Found sense activation ticket height=297335 server_ip=154.12.235.41 txid=71dd7a336676776f3f1231f74ffac8f98b15f4a8b7095ed6660f52ad12c0c561
[Sep 18 10:30:17.925]  INFO app: Found valid sense activation ticket act-txid=71dd7a336676776f3f1231f74ffac8f98b15f4a8b7095ed6660f52ad12c0c561 height=297335 reg-txid=9e1c16c212a9dfee6d5ba98108c7760b2d8d44a6369a617965477c6a99f97145 server_ip=154.12.235.41
[Sep 18 10:30:17.929]  INFO app: ticket already exists act-txid=71dd7a336676776f3f1231f74ffac8f98b15f4a8b7095ed6660f52ad12c0c561 reg-txid=9e1c16c212a9dfee6d5ba98108c7760b2d8d44a6369a617965477c6a99f97145 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:30:17.929]  INFO app: Found sense activation ticket height=297336 server_ip=154.12.235.41 txid=58feb6b427beaf7cf3259d616bd89524640bdb6d79f3a0007456650138208f59
[Sep 18 10:30:17.931]  INFO app: Found sense activation ticket height=297337 server_ip=154.12.235.41 txid=51c4f32593c43af7e2582da512cdd73d7a6fa4c8db238ee0dcac2c395177d96c
